Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,google/gemini-2.5-pro,1,9,9,10,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-120b,1,9,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-20b,1,9,9,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Granite-4.0-tiny,1,7,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Ministral-3-14B-Instruct,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Mistral-Small-3.2-24B-Instruct,1,9,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,ollama-embedding-qwen3-06,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,vision/Qwen3-32b-VL,1,9,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As an archivist, I want to link electronic versions of researchers' publications to citations, so that I can share them with other researchers.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Archivist
actor System
database CitationDatabase
database ElectronicVersionsDatabase

Archivist -> System: Log In
System -> System: Authenticate Archivist
System -> Archivist: Provide Access

activate Archivist

Archivist -> System: Link Electronic Version to Citation
System -> CitationDatabase: Retrieve Citation Details
CitationDatabase --> System: Return Citation Details
System -> ElectronicVersionsDatabase: Retrieve Electronic Version
ElectronicVersionsDatabase --> System: Return Electronic Version
System -> System: Associate Electronic Version with Citation
System -> Archivist: Display Linking Confirmation

deactivate Archivist

@enduml


Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
GPT,Human,y,10,8,8,y,None
Tool,Human,y,10,9,9,y,None
