Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,google/gemini-2.5-pro,1,4,4,5,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-120b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-20b,1,8,9,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Granite-4.0-tiny,1,8,8,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Ministral-3-14B-Instruct,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Mistral-Small-3.2-24B-Instruct,1,8,7,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,ollama-embedding-qwen3-06,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,vision/Qwen3-32b-VL,1,8,7,6,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a manager, I want to track which employees sell the most number of products so that I can increase their salary.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor Manager
database SalesDatabase
participant EmployeeTracker
participant Employee
participant SalaryManager

Manager -> EmployeeTracker: Request sales performance tracking
EmployeeTracker --> SalesDatabase: Retrieve sales data
SalesDatabase --> EmployeeTracker: Provide sales data

activate Manager

Manager -> EmployeeTracker: Identify top-performing employees
EmployeeTracker --> Employee: Notify employees about sales performance evaluation

activate Employee

Employee --> SalesDatabase: Provide additional sales details if needed
SalesDatabase --> Employee: Provide required information

deactivate Employee

EmployeeTracker --> SalaryManager: Request salary increase for top-performing employees
SalaryManager --> EmployeeTracker: Confirm salary increase requests
EmployeeTracker --> Manager: Notify successful salary increases

deactivate Manager
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Human,y,9,8,8,n,None
Tool,Human,y,10,10,10,y,None
GPT,Human,y,9,8,8,n,None
Tool,Human,y,10,10,10,y,None
GPT,Human,y,9,8,8,n,None
Tool,Human,y,10,10,10,y,None
GPT,Human,y,9,8,8,n,None
Tool,Human,y,10,10,10,y,None
GPT,Human,y,9,8,8,n,None
Tool,Human,y,10,10,10,y,None
GPT,Human,y,9,8,8,n,None
Tool,Human,y,10,10,10,y,None
GPT,Human,y,9,8,8,n,None
Tool,Human,y,10,10,10,y,None
