Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,GPT-oss-120b,1,1,1,1,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,GPT-oss-20b,1,8,9,9,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Granite-4.0-tiny,1,8,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Llama-3.1-70b,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Ministral-3-14B-Instruct,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,ollama-embedding-qwen3-06,0,1,1,1,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,vision/Qwen3-32b-VL,1,9,8,7,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Human,y,10,10,10,y,None
Tool,Human,y,10,10,10,y,None
Tool,Mistral-Small-3.2-24B-Instruct,0,3,4,3,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
cornell_faculty_member->item:have control 
cornell_faculty_member->System:control how 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Mistral-Small-3.2-24B-Instruct,1,8,7,8,1,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a Cornell faculty member, I want to have some control over how items within my collection sort in collection contents lists, so that I can control how my work is presented.

SEQUENCE DIAGRAM (PlantUML):
@startuml
actor FacultyMember
participant CollectionManagementTool
database CollectionDatabase
participant SortingManager

FacultyMember -> CollectionManagementTool: Access collection management tool
CollectionManagementTool --> FacultyMember: Display collection contents

activate FacultyMember

FacultyMember -> CollectionManagementTool: Choose sorting preferences
CollectionManagementTool --> SortingManager: Apply sorting preferences
SortingManager --> CollectionDatabase: Retrieve sorted collection contents
CollectionDatabase --> SortingManager: Provide sorted collection contents
SortingManager --> CollectionManagementTool: Display sorted collection contents

deactivate FacultyMember
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
GPT,Human,y,10,10,10,y,None
Tool,Human,y,10,10,10,y,None
GPT,Human,y,10,10,10,y,None
Tool,Human,y,10,10,10,y,None
